Date,TrnId,Trn,TrnRk,TrnSite,TrnSpeed,TrnSpeedNb,CourtId,RoundId,Round,P1Id,P1,P2Id,P2,Result,IndexP,Player,AceRatePlayer,Srv1PtsP1,Srv1PtsWonP1,Srv2PtsP1,Srv2PtsWonP1,Rk1,Rk2,Odds1,Odds2,IsCompleted,P1ServingFirst,StatusP1,StatusP2,SetsP1,SetsP2,GamesP1,GamesP2,S1,S2,S3,S4,S5,S1_2,S2_2,S3_2,S4_2,S5_2,Duration,WC1,WC2,Age1,Age2,AvgAceRateP,AvgAceRateOpp,AvgPtsWonServ,AvgPtsWonRetrnOpp,IsEnoughData3,IsValidData
04/01/22 00:00:00,17532,Melbourne Summer Set - Melbourne,2,9665,0,0,1,3,Qualifying,9833,Richard Berankis,26706,Altug Celikbilek,5-7 6-2 6-1,0,Richard Berankis,6.5,48,38,45,22,104,162,1.39,3.12,True,False,,,2,1,17,10,5,6,6,-1,-1,7,2,1,-1,-1,117.783333333333,,,-1,-1,4.8,7.5,64,39.3,1,1
04/01/22 00:00:00,17532,Melbourne Summer Set - Melbourne,2,9665,0,0,1,3,Qualifying,9833,Richard Berankis,26706,Altug Celikbilek,5-7 6-2 6-1,1,Altug Celikbilek,3.3,49,32,42,19,104,162,1.39,3.12,True,False,,,1,2,17,10,5,6,6,-1,-1,7,2,1,-1,-1,117.783333333333,,,-1,-1,9.2,8.6,62.6,39.5,1,1
04/01/22 00:00:00,17532,Melbourne Summer Set - Melbourne,2,9665,0,0,1,3,Qualifying,58149,Rinky Hijikata,12614,Henri Laaksonen,4-6 7-6(8) 6-4,0,Rinky Hijikata,4.7,61,43,45,24,375,98,3.33,1.35,True,,,,2,1,17,16,4,7,6,-1,-1,6,6,4,-1,-1,150.55,,,-1,-1,6.6,7.2,62.9,38,0,1
04/01/22 00:00:00,17532,Melbourne Summer Set - Melbourne,2,9665,0,0,1,3,Qualifying,58149,Rinky Hijikata,12614,Henri Laaksonen,4-6 7-6(8) 6-4,1,Henri Laaksonen,11.8,67,47,43,22,375,98,3.33,1.35,True,,,,1,2,17,16,4,7,6,-1,-1,6,6,4,-1,-1,150.55,,,-1,-1,11,4.8,64.6,41.7,0,1
03/01/22 00:00:00,17530,ATP Cup - Sydney,2,8888,0,0,1,8,Robin,24840,Cristian Garin,12190,Dusan Lajovic,4-6 6-4 3-0 ret.,0,Cristian Garin,4.3,59,36,33,14,17,33,2.3,1.65,False,,,,1,1,10,10,4,6,-1,-1,-1,6,4,-1,-1,-1,134.433333333333,,,-1,-1,6,8.7,63.5,33.7,1,1
03/01/22 00:00:00,17530,ATP Cup - Sydney,2,8888,0,0,1,8,Robin,24840,Cristian Garin,12190,Dusan Lajovic,4-6 6-4 3-0 ret.,1,Dusan Lajovic,7.6,51,29,28,13,17,33,2.3,1.65,False,,,,1,1,10,10,4,6,-1,-1,-1,6,4,-1,-1,-1,134.433333333333,,,-1,-1,5.2,12.3,62.4,33.2,1,1
03/01/22 00:00:00,17530,ATP Cup - Sydney,2,8888,0,0,1,8,Robin,17829,Diego Sebastian Schwartzman,30470,Stefanos Tsitsipas,6-7(5) 6-3 6-3,0,Diego Sebastian Schwartzman,1.1,65,50,27,15,13,4,2.69,1.5,True,,,,2,1,18,13,6,6,6,-1,-1,7,3,3,-1,-1,163.05,,,-1,-1,2.3,7.5,62.2,36.1,1,1
03/01/22 00:00:00,17530,ATP Cup - Sydney,2,8888,0,0,1,8,Robin,17829,Diego Sebastian Schwartzman,30470,Stefanos Tsitsipas,6-7(5) 6-3 6-3,1,Stefanos Tsitsipas,8.7,63,44,52,24,13,4,2.69,1.5,True,,,,1,2,18,13,6,6,6,-1,-1,7,3,3,-1,-1,163.05,,,-1,-1,10,8.5,70.6,40.9,1,1
03/01/22 00:00:00,17530,ATP Cup - Sydney,2,8888,0,0,1,8,Robin,11940,Federico Delbonis,31951,Michail Pervolarakis,7-6(5) 6-1,0,Federico Delbonis,3.4,41,29,18,11,44,399,1.19,5.09,True,False,,,2,0,13,7,7,6,-1,-1,-1,6,1,-1,-1,-1,91.05,,,-1,-1,5.1,6.4,60.2,36.9,1,1
03/01/22 00:00:00,17530,ATP Cup - Sydney,2,8888,0,0,1,8,Robin,11940,Federico Delbonis,31951,Michail Pervolarakis,7-6(5) 6-1,1,Michail Pervolarakis,1.7,29,23,29,10,44,399,1.19,5.09,True,False,,,0,2,13,7,7,6,-1,-1,-1,6,1,-1,-1,-1,91.05,,,-1,-1,6.7,7.3,61.6,32.3,1,1
03/01/22 00:00:00,17530,ATP Cup - Sydney,2,8888,0,0,1,8,Robin,13277,Filip Krajinovic,30087,Alejandro Tabilo,6-4 3-6 7-6(5),0,Filip Krajinovic,5.2,65,49,32,12,42,139,1.4,3.14,True,False,,,2,1,16,16,6,3,7,-1,-1,4,6,6,-1,-1,145.833333333333,,,-1,-1,6.8,10.2,64.5,37.6,1,1
03/01/22 00:00:00,17530,ATP Cup - Sydney,2,8888,0,0,1,8,Robin,13277,Filip Krajinovic,30087,Alejandro Tabilo,6-4 3-6 7-6(5),1,Alejandro Tabilo,10.9,65,42,36,19,42,139,1.4,3.14,True,False,,,1,2,16,16,6,3,7,-1,-1,4,6,6,-1,-1,145.833333333333,,,-1,-1,8.9,11.9,63.2,37.6,1,1
03/01/22 00:00:00,17530,ATP Cup - Sydney,2,8888,0,0,1,8,Robin,26473,Hubert Hurkacz,23748,Aleksandre Metreveli,6-7(5) 6-3 6-1,0,Hubert Hurkacz,21.1,60,48,16,11,9,570,1.02,19.24,True,,,,2,1,18,11,6,6,6,-1,-1,7,3,1,-1,-1,122.733333333333,,,-1,-1,12.1,-1,66.2,-1,0,1
03/01/22 00:00:00,17530,ATP Cup - Sydney,2,8888,0,0,1,8,Robin,26473,Hubert Hurkacz,23748,Aleksandre Metreveli,6-7(5) 6-3 6-1,1,Aleksandre Metreveli,5,50,33,50,25,9,570,1.02,19.24,True,,,,1,2,18,11,6,6,6,-1,-1,7,3,1,-1,-1,122.733333333333,,,-1,-1,-1,7,-1,36.1,0,1
03/01/22 00:00:00,17530,ATP Cup - Sydney,2,8888,0,0,1,8,Robin,28898,Kamil Majchrzak,30104,Aleksandre Bakshi,6-1 6-1,0,Kamil Majchrzak,2.4,23,18,18,10,117,848,1.02,17.98,True,,,,2,0,12,2,6,6,-1,-1,-1,1,1,-1,-1,-1,53.2333333333333,,,-1,-1,8.2,-1,64.6,-1,0,1
03/01/22 00:00:00,17530,ATP Cup - Sydney,2,8888,0,0,1,8,Robin,28898,Kamil Majchrzak,30104,Aleksandre Bakshi,6-1 6-1,1,Aleksandre Bakshi,0,35,17,17,5,117,848,1.02,17.98,True,,,,0,2,12,2,6,6,-1,-1,-1,1,1,-1,-1,-1,53.2333333333333,,,-1,-1,-1,10,-1,38.3,0,1
03/01/22 00:00:00,17530,ATP Cup - Sydney,2,8888,0,0,1,8,Robin,14432,Pablo Carreno-Busta,28685,Viktor Durasovic,6-3 6-3,0,Pablo Carreno-Busta,15.9,33,30,11,6,20,345,1.1,8.2,True,,,,2,0,12,6,6,6,-1,-1,-1,3,3,-1,-1,-1,68.8,,,-1,-1,6.2,7,65.9,37.9,1,1
03/01/22 00:00:00,17530,ATP Cup - Sydney,2,8888,0,0,1,8,Robin,14432,Pablo Carreno-Busta,28685,Viktor Durasovic,6-3 6-3,1,Viktor Durasovic,12.3,34,23,31,15,20,345,1.1,8.2,True,,,,0,2,12,6,6,6,-1,-1,-1,3,3,-1,-1,-1,68.8,,,-1,-1,6.9,11.4,62.3,36.3,1,1
03/01/22 00:00:00,17530,ATP Cup - Sydney,2,8888,0,0,1,8,Robin,1837,Roberto Bautista Agut,33648,Casper Ruud,6-4 7-6(4),0,Roberto Bautista Agut,3.2,39,36,24,14,19,8,2.43,1.61,True,,,,2,0,13,10,6,7,-1,-1,-1,4,6,-1,-1,-1,105.933333333333,,,-1,-1,5.2,9,66.6,34.4,1,1
03/01/22 00:00:00,17530,ATP Cup - Sydney,2,8888,0,0,1,8,Robin,1837,Roberto Bautista Agut,33648,Casper Ruud,6-4 7-6(4),1,Casper Ruud,14.1,43,36,28,12,19,8,2.43,1.61,True,,,,0,2,13,10,6,7,-1,-1,-1,4,6,-1,-1,-1,105.933333333333,,,-1,-1,7,11.3,65,40.2,1,1
03/01/22 00:00:00,17583,Forli 1 CH,1,9680,0,0,3,4,First,18495,Alexey Vatutin,19871,Nick Chappell,6-7(5) 6-2 6-2,0,Alexey Vatutin,3.5,48,38,38,20,339,374,1.26,4.07,True,,,,2,1,18,11,6,6,6,-1,-1,7,2,2,-1,-1,121.9,,,-1,-1,3.1,4.8,60.9,37.2,1,1
03/01/22 00:00:00,17583,Forli 1 CH,1,9680,0,0,3,4,First,18495,Alexey Vatutin,19871,Nick Chappell,6-7(5) 6-2 6-2,1,Nick Chappell,3.2,58,36,37,16,339,374,1.26,4.07,True,,,,1,2,18,11,6,6,6,-1,-1,7,2,2,-1,-1,121.9,,,-1,-1,4.1,8.1,60.7,41.3,1,1
03/01/22 00:00:00,17581,Traralgon CH,1,6865,0,0,1,4,First,33614,Blake Ellis,22590,Calum Puttergill,6-1 2-6 6-3,0,Blake Ellis,17.4,45,34,24,14,898,883,1.44,2.88,True,,,,2,1,14,10,6,2,6,-1,-1,1,6,3,-1,-1,92.2833333333333,,,-1,-1,-1,-1,-1,-1,0,1
03/01/22 00:00:00,17581,Traralgon CH,1,6865,0,0,1,4,First,33614,Blake Ellis,22590,Calum Puttergill,6-1 2-6 6-3,1,Calum Puttergill,7.4,36,26,32,15,898,883,1.44,2.88,True,,,,1,2,14,10,6,2,6,-1,-1,1,6,3,-1,-1,92.2833333333333,,,-1,-1,-1,-1,-1,-1,0,1
03/01/22 00:00:00,17581,Traralgon CH,1,6865,0,0,1,4,First,28384,Brandon Walkin,19942,Harry Bourchier,3-6 6-4 6-4,0,Brandon Walkin,6.5,59,41,33,16,-1,458,5.02,1.17,True,True,,,2,1,15,14,3,6,6,-1,-1,6,4,4,-1,-1,114.783333333333,,,-1,-1,-1,5.4,-1,34.1,0,1
03/01/22 00:00:00,17581,Traralgon CH,1,6865,0,0,1,4,First,28384,Brandon Walkin,19942,Harry Bourchier,3-6 6-4 6-4,1,Harry Bourchier,4.8,53,41,31,14,-1,458,5.02,1.17,True,True,,,1,2,15,14,3,6,6,-1,-1,6,4,4,-1,-1,114.783333333333,,,-1,-1,9.3,-1,63.3,-1,0,1
03/01/22 00:00:00,17580,Bendigo CH,1,7841,0,0,1,4,First,42229,Camilo Ugo Carabelli,16996,Yasutaka Uchiyama,6-4 6-4,0,Camilo Ugo Carabelli,6.3,40,30,23,15,213,203,2.15,1.74,True,,,,2,0,12,8,6,6,-1,-1,-1,4,4,-1,-1,-1,91.1833333333333,,,-1,-1,4.3,7.9,65,34.1,0,1
03/01/22 00:00:00,17580,Bendigo CH,1,7841,0,0,1,4,First,42229,Camilo Ugo Carabelli,16996,Yasutaka Uchiyama,6-4 6-4,1,Yasutaka Uchiyama,8.5,37,27,22,9,213,203,2.15,1.74,True,,,,0,2,12,8,6,6,-1,-1,-1,4,4,-1,-1,-1,91.1833333333333,,,-1,-1,9.9,4.3,64.3,41.3,0,1
03/01/22 00:00:00,17582,Buenos Aires CH,1,9678,0,0,2,4,First,51854,Carlos Gimeno Valero,65129,Alejo Lorenzo Lingua Lavallen,6-4 1-6 6-3,0,Carlos Gimeno Valero,0,37,25,42,16,329,555,1.63,2.34,True,,,,2,1,13,13,6,1,6,-1,-1,4,6,3,-1,-1,123,,,-1,-1,1.2,-1,58.6,-1,0,1
03/01/22 00:00:00,17582,Buenos Aires CH,1,9678,0,0,2,4,First,51854,Carlos Gimeno Valero,65129,Alejo Lorenzo Lingua Lavallen,6-4 1-6 6-3,1,Alejo Lorenzo Lingua Lavallen,2.4,56,26,26,13,329,555,1.63,2.34,True,,,,1,2,13,13,6,1,6,-1,-1,4,6,3,-1,-1,123,,,-1,-1,-1,3.7,-1,46.8,0,1
03/01/22 00:00:00,17581,Traralgon CH,1,6865,0,0,1,4,First,56590,Dane Sweeny,20396,Frederico Ferreira Silva,6-4 6-4,0,Dane Sweeny,4.9,41,34,20,9,497,240,3.6,1.31,True,,,,2,0,12,8,6,6,-1,-1,-1,4,4,-1,-1,-1,85.7833333333333,,,-1,-1,-1,9.9,-1,38,0,1
03/01/22 00:00:00,17581,Traralgon CH,1,6865,0,0,1,4,First,56590,Dane Sweeny,20396,Frederico Ferreira Silva,6-4 6-4,1,Frederico Ferreira Silva,7.9,40,28,23,13,497,240,3.6,1.31,True,,,,0,2,12,8,6,6,-1,-1,-1,4,4,-1,-1,-1,85.7833333333333,,,-1,-1,5.2,-1,63.3,-1,0,1
03/01/22 00:00:00,17581,Traralgon CH,1,6865,0,0,1,4,First,73196,Dominic Stephan Stricker,6150,Divij Sharan,6-4 6-2,0,Dominic Stephan Stricker,26,29,28,21,10,246,-1,1.03,14.69,True,,,,2,0,12,6,6,6,-1,-1,-1,4,2,-1,-1,-1,51.8833333333333,,,-1,-1,13.1,-1,68.7,-1,0,1
03/01/22 00:00:00,17581,Traralgon CH,1,6865,0,0,1,4,First,73196,Dominic Stephan Stricker,6150,Divij Sharan,6-4 6-2,1,Divij Sharan,8.5,30,18,17,9,246,-1,1.03,14.69,True,,,,0,2,12,6,6,6,-1,-1,-1,4,2,-1,-1,-1,51.8833333333333,,,-1,-1,-1,10,-1,36.3,0,1
03/01/22 00:00:00,17580,Bendigo CH,1,7841,0,0,1,4,First,14898,Facundo Mena,40795,Matthew Dellavedova,6-2 6-1,0,Facundo Mena,18.2,29,20,15,10,209,-1,1.12,6.04,True,False,,,2,0,12,3,6,6,-1,-1,-1,2,1,-1,-1,-1,72.65,,,-1,-1,9.1,-1,59.6,-1,0,1
03/01/22 00:00:00,17580,Bendigo CH,1,7841,0,0,1,4,First,14898,Facundo Mena,40795,Matthew Dellavedova,6-2 6-1,1,Matthew Dellavedova,1.6,42,19,19,7,209,-1,1.12,6.04,True,False,,,0,2,12,3,6,6,-1,-1,-1,2,1,-1,-1,-1,72.65,,,-1,-1,-1,5.3,-1,33.9,0,1
03/01/22 00:00:00,17580,Bendigo CH,1,7841,0,0,1,4,First,67546,Flavio Cobolli,31120,Aaron Addison,6-2 7-6(4),0,Flavio Cobolli,8.1,35,26,39,23,205,-1,1.1,7.06,True,,,,2,0,13,8,6,7,-1,-1,-1,2,6,-1,-1,-1,99.2666666666667,,,-1,-1,3.8,-1,53.5,-1,0,1
03/01/22 00:00:00,17580,Bendigo CH,1,7841,0,0,1,4,First,67546,Flavio Cobolli,31120,Aaron Addison,6-2 7-6(4),1,Aaron Addison,8.3,47,31,37,17,205,-1,1.1,7.06,True,,,,0,2,13,8,6,7,-1,-1,-1,2,6,-1,-1,-1,99.2666666666667,,,-1,-1,-1,5.5,-1,37.4,0,1
03/01/22 00:00:00,17580,Bendigo CH,1,7841,0,0,1,4,First,17972,Franco Agamenone,91688,Cooper Errey,6-2 7-6(5),0,Franco Agamenone,11.3,50,33,21,12,201,-1,,,True,,,,2,0,13,8,6,7,-1,-1,-1,2,6,-1,-1,-1,101.533333333333,,,-1,-1,-1,-1,-1,-1,0,1
03/01/22 00:00:00,17580,Bendigo CH,1,7841,0,0,1,4,First,17972,Franco Agamenone,91688,Cooper Errey,6-2 7-6(5),1,Cooper Errey,2.7,54,33,21,5,201,-1,,,True,,,,0,2,13,8,6,7,-1,-1,-1,2,6,-1,-1,-1,101.533333333333,,,-1,-1,-1,-1,-1,-1,0,1
03/01/22 00:00:00,17581,Traralgon CH,1,6865,0,0,1,4,First,1569,Go Soeda,6848,Ernests Gulbis,3-6 6-3 7-5,0,Go Soeda,2,56,36,45,29,247,191,2.16,1.73,True,,,,2,1,16,14,3,6,7,-1,-1,6,3,5,-1,-1,157.833333333333,,,-1,-1,5.7,6.8,64.2,34,1,1
03/01/22 00:00:00,17581,Traralgon CH,1,6865,0,0,1,4,First,1569,Go Soeda,6848,Ernests Gulbis,3-6 6-3 7-5,1,Ernests Gulbis,13.9,61,48,47,19,247,191,2.16,1.73,True,,,,1,2,16,14,3,6,7,-1,-1,6,3,5,-1,-1,157.833333333333,,,-1,-1,12.5,10.6,65.6,37.4,1,1
03/01/22 00:00:00,17582,Buenos Aires CH,1,9678,0,0,2,4,First,14982,Gonzalo Lama,25408,Matias Franco Descotte,7-5 7-6(4),0,Gonzalo Lama,5.6,30,26,41,21,322,469,1.4,3.07,True,,,,2,0,14,11,7,7,-1,-1,-1,5,6,-1,-1,-1,134.65,,,-1,-1,4.5,-1,60.4,-1,0,1
03/01/22 00:00:00,17582,Buenos Aires CH,1,9678,0,0,2,4,First,14982,Gonzalo Lama,25408,Matias Franco Descotte,7-5 7-6(4),1,Matias Franco Descotte,0,46,33,46,21,322,469,1.4,3.07,True,,,,0,2,14,11,7,7,-1,-1,-1,5,6,-1,-1,-1,134.65,,,-1,-1,-1,8.4,-1,34.9,0,1
03/01/22 00:00:00,17580,Bendigo CH,1,7841,0,0,1,4,First,1823,Jaroslav Pospisil,35469,Matthew Christopher Romios,6-2 6-3,0,Jaroslav Pospisil,9.4,39,30,25,11,793,745,1.79,2.08,True,False,,,2,0,12,5,6,6,-1,-1,-1,2,3,-1,-1,-1,87.0833333333333,,,-1,-1,-1,-1,-1,-1,0,1
03/01/22 00:00:00,17580,Bendigo CH,1,7841,0,0,1,4,First,1823,Jaroslav Pospisil,35469,Matthew Christopher Romios,6-2 6-3,1,Matthew Christopher Romios,3,34,19,33,15,793,745,1.79,2.08,True,False,,,0,2,12,5,6,6,-1,-1,-1,2,3,-1,-1,-1,87.0833333333333,,,-1,-1,-1,-1,-1,-1,0,1
03/01/22 00:00:00,17582,Buenos Aires CH,1,9678,0,0,2,4,First,77659,Juan Bautista Torres,29800,Strong Kirchheimer,6-1 6-2,0,Juan Bautista Torres,0,18,12,23,14,487,541,1.24,4.26,True,False,,,2,0,12,3,6,6,-1,-1,-1,1,2,-1,-1,-1,89.0833333333333,,,-1,-1,-1,-1,-1,-1,0,1
03/01/22 00:00:00,17582,Buenos Aires CH,1,9678,0,0,2,4,First,77659,Juan Bautista Torres,29800,Strong Kirchheimer,6-1 6-2,1,Strong Kirchheimer,0,36,18,28,9,487,541,1.24,4.26,True,False,,,0,2,12,3,6,6,-1,-1,-1,1,2,-1,-1,-1,89.0833333333333,,,-1,-1,-1,-1,-1,-1,0,1
03/01/22 00:00:00,17583,Forli 1 CH,1,9680,0,0,3,4,First,18370,Julian Lenz,45979,Yu Hsiou Hsu,6-4 6-4,0,Julian Lenz,14.6,38,31,10,5,300,362,1.99,1.86,True,,,,2,0,12,8,6,6,-1,-1,-1,4,4,-1,-1,-1,74.8166666666667,,,-1,-1,7.6,4.9,61.2,39.4,0,1
03/01/22 00:00:00,17583,Forli 1 CH,1,9680,0,0,3,4,First,18370,Julian Lenz,45979,Yu Hsiou Hsu,6-4 6-4,1,Yu Hsiou Hsu,12.5,43,29,21,10,300,362,1.99,1.86,True,,,,0,2,12,8,6,6,-1,-1,-1,4,4,-1,-1,-1,74.8166666666667,,,-1,-1,5.3,11.6,59.3,35.4,0,1
03/01/22 00:00:00,17531,Adelaide International 1 - Adelaide,2,8998,0,0,1,4,First,24084,Laslo Djere,21506,Roberto Carballes Baena,7-5 7-6(1),0,Laslo Djere,20.6,48,39,20,14,52,79,1.71,2.24,True,,,,2,0,14,11,7,7,-1,-1,-1,5,6,-1,-1,-1,124.866666666667,,,-1,-1,7.4,8.9,60.7,36.3,1,1
03/01/22 00:00:00,17531,Adelaide International 1 - Adelaide,2,8998,0,0,1,4,First,24084,Laslo Djere,21506,Roberto Carballes Baena,7-5 7-6(1),1,Roberto Carballes Baena,2.4,47,31,37,24,52,79,1.71,2.24,True,,,,0,2,14,11,7,7,-1,-1,-1,5,6,-1,-1,-1,124.866666666667,,,-1,-1,4.4,4.9,60.1,34.8,1,1
03/01/22 00:00:00,17580,Bendigo CH,1,7841,0,0,1,4,First,11981,Lorenzo Giustino,91689,Charlie Camus,7-6(2) 6-3,0,Lorenzo Giustino,13.3,40,34,20,13,207,-1,,,True,False,,,2,0,13,9,7,6,-1,-1,-1,6,3,-1,-1,-1,75.1333333333333,,,-1,-1,8.3,-1,60.5,-1,0,1
03/01/22 00:00:00,17580,Bendigo CH,1,7841,0,0,1,4,First,11981,Lorenzo Giustino,91689,Charlie Camus,7-6(2) 6-3,1,Charlie Camus,7,38,31,19,7,207,-1,,,True,False,,,0,2,13,9,7,6,-1,-1,-1,6,3,-1,-1,-1,75.1333333333333,,,-1,-1,-1,8.2,-1,36.3,0,1
03/01/22 00:00:00,17581,Traralgon CH,1,6865,0,0,1,4,First,30397,Manuel Guinard,67986,Tristan Schoolkate,7-6(2) 7-6(3),0,Manuel Guinard,16.5,48,39,31,15,243,623,1.35,3.32,True,,,,2,0,14,12,7,7,-1,-1,-1,6,6,-1,-1,-1,118.266666666667,,,-1,-1,10.2,-1,61.9,-1,0,1
03/01/22 00:00:00,17581,Traralgon CH,1,6865,0,0,1,4,First,30397,Manuel Guinard,67986,Tristan Schoolkate,7-6(2) 7-6(3),1,Tristan Schoolkate,4.7,41,30,44,21,243,623,1.35,3.32,True,,,,0,2,14,12,7,7,-1,-1,-1,6,6,-1,-1,-1,118.266666666667,,,-1,-1,-1,8.5,-1,35.2,0,1
03/01/22 00:00:00,17580,Bendigo CH,1,7841,0,0,1,4,First,12653,Marco Trungelliti,28924,Gian Marco Moroni,7-5 7-6(6),0,Marco Trungelliti,4.8,54,41,30,13,199,197,1.77,2.11,True,,,,2,0,14,11,7,7,-1,-1,-1,5,6,-1,-1,-1,114.75,,,-1,-1,6.1,5,58.4,37,1,1
03/01/22 00:00:00,17580,Bendigo CH,1,7841,0,0,1,4,First,12653,Marco Trungelliti,28924,Gian Marco Moroni,7-5 7-6(6),1,Gian Marco Moroni,7.9,54,36,22,12,199,197,1.77,2.11,True,,,,0,2,14,11,7,7,-1,-1,-1,5,6,-1,-1,-1,114.75,,,-1,-1,6.8,6.3,59.3,35,1,1
03/01/22 00:00:00,17580,Bendigo CH,1,7841,0,0,1,4,First,20655,Mathias Bourgue,50146,Moerani Bouzige,6-4 6-4,0,Mathias Bourgue,10.9,32,24,23,14,211,748,1.2,4.6,True,,,,2,0,12,8,6,6,-1,-1,-1,4,4,-1,-1,-1,93.25,,,-1,-1,13.1,-1,67.2,-1,0,1
03/01/22 00:00:00,17580,Bendigo CH,1,7841,0,0,1,4,First,20655,Mathias Bourgue,50146,Moerani Bouzige,6-4 6-4,1,Moerani Bouzige,5,46,32,34,14,211,748,1.2,4.6,True,,,,0,2,12,8,6,6,-1,-1,-1,4,4,-1,-1,-1,93.25,,,-1,-1,-1,7.8,-1,36.6,0,1
03/01/22 00:00:00,17580,Bendigo CH,1,7841,0,0,1,4,First,5129,Matthias Bachinger,10813,Mohamed Safwat,4-6 7-6(3) 7-6(4),0,Matthias Bachinger,7.6,69,46,49,34,234,214,1.41,3,True,,,,2,1,18,18,4,7,7,-1,-1,6,6,6,-1,-1,149.3,,,-1,-1,9.5,6.2,63.6,35.7,1,1
03/01/22 00:00:00,17580,Bendigo CH,1,7841,0,0,1,4,First,5129,Matthias Bachinger,10813,Mohamed Safwat,4-6 7-6(3) 7-6(4),1,Mohamed Safwat,14.4,64,52,40,21,234,214,1.41,3,True,,,,1,2,18,18,4,7,7,-1,-1,6,6,6,-1,-1,149.3,,,-1,-1,6.6,8.6,62,37.8,1,1
03/01/22 00:00:00,17580,Bendigo CH,1,7841,0,0,1,4,First,26925,Michael Mmoh,23260,Mikael Torpegaard,4-6 6-3 6-0,0,Michael Mmoh,5.5,49,36,24,15,239,231,1.44,2.89,True,True,,,2,1,16,9,4,6,6,-1,-1,6,3,0,-1,-1,111.933333333333,,,-1,-1,7.7,6.3,64.6,38.3,1,1
03/01/22 00:00:00,17580,Bendigo CH,1,7841,0,0,1,4,First,26925,Michael Mmoh,23260,Mikael Torpegaard,4-6 6-3 6-0,1,Mikael Torpegaard,1.4,36,21,34,18,239,231,1.44,2.89,True,True,,,1,2,16,9,4,6,6,-1,-1,6,3,0,-1,-1,111.933333333333,,,-1,-1,8.3,6.1,64.4,38.8,1,1
03/01/22 00:00:00,17580,Bendigo CH,1,7841,0,0,1,4,First,10014,Mirza Basic,30211,Thomas Fancutt,7-6(6) 6-4,0,Mirza Basic,0,57,41,14,10,233,663,1.23,4.44,True,,,,2,0,13,10,7,6,-1,-1,-1,6,4,-1,-1,-1,88.4833333333333,,,-1,-1,7,-1,65.4,-1,0,1
03/01/22 00:00:00,17580,Bendigo CH,1,7841,0,0,1,4,First,10014,Mirza Basic,30211,Thomas Fancutt,7-6(6) 6-4,1,Thomas Fancutt,9.9,42,34,29,13,233,663,1.23,4.44,True,,,,0,2,13,10,7,6,-1,-1,-1,6,4,-1,-1,-1,88.4833333333333,,,-1,-1,-1,9.7,-1,36.7,0,1
03/01/22 00:00:00,17581,Traralgon CH,1,6865,0,0,1,4,First,41964,Nicola Kuhn,73918,Philip Sekulic,6-7(5) 6-2 7-6(4),0,Nicola Kuhn,12.3,67,53,39,21,242,-1,1.15,5.4,True,,,,2,1,19,15,6,6,7,-1,-1,7,2,6,-1,-1,165.933333333333,,,-1,-1,6.1,-1,61.5,-1,0,1
03/01/22 00:00:00,17581,Traralgon CH,1,6865,0,0,1,4,First,41964,Nicola Kuhn,73918,Philip Sekulic,6-7(5) 6-2 7-6(4),1,Philip Sekulic,7.2,61,46,36,17,242,-1,1.15,5.4,True,,,,1,2,19,15,6,6,7,-1,-1,7,2,6,-1,-1,165.933333333333,,,-1,-1,-1,10,-1,35,0,1
03/01/22 00:00:00,17580,Bendigo CH,1,7841,0,0,1,4,First,18648,Nicolas Kicker,26890,Filippo Baldi,6-3 6-1,0,Nicolas Kicker,13,33,25,13,9,216,369,1.45,2.84,True,,,,2,0,12,4,6,6,-1,-1,-1,3,1,-1,-1,-1,72.75,,,-1,-1,9.1,9.8,63,33.4,0,1
03/01/22 00:00:00,17580,Bendigo CH,1,7841,0,0,1,4,First,18648,Nicolas Kicker,26890,Filippo Baldi,6-3 6-1,1,Filippo Baldi,0,30,18,17,6,216,369,1.45,2.84,True,,,,0,2,12,4,6,6,-1,-1,-1,3,1,-1,-1,-1,72.75,,,-1,-1,3.1,3.4,62.4,52,0,1
03/01/22 00:00:00,17581,Traralgon CH,1,6865,0,0,1,4,First,28346,Nino Serdarusic,1742,Jose Statham,3-6 6-3 6-2,0,Nino Serdarusic,13.9,43,32,29,21,252,-1,1.31,3.6,True,,,,2,1,15,11,3,6,6,-1,-1,6,3,2,-1,-1,103.25,,,-1,-1,9.8,-1,64.9,-1,0,1
03/01/22 00:00:00,17581,Traralgon CH,1,6865,0,0,1,4,First,28346,Nino Serdarusic,1742,Jose Statham,3-6 6-3 6-2,1,Jose Statham,12.5,50,40,22,7,252,-1,1.31,3.6,True,,,,1,2,15,11,3,6,6,-1,-1,6,3,2,-1,-1,103.25,,,-1,-1,-1,8.1,-1,32.7,0,1
03/01/22 00:00:00,17582,Buenos Aires CH,1,9678,0,0,2,4,First,25372,Noah Rubin,7732,Daniel Dutra Da Silva,7-6(5) 6-2,0,Noah Rubin,9.5,36,29,38,17,391,349,3.73,1.3,True,,,,2,0,13,8,7,6,-1,-1,-1,6,2,-1,-1,-1,106.016666666667,,,-1,-1,3.9,3.8,59.8,39.8,0,1
