Date,TrnId,Trn,TrnRk,TrnSite,TrnSpeed,TrnSpeedNb,CourtId,RoundId,Round,P1Id,P1,P2Id,P2,Result,IndexP,Player,AceRatePlayer,Srv1PtsP1,Srv1PtsWonP1,Srv2PtsP1,Srv2PtsWonP1,Rk1,Rk2,Odds1,Odds2,IsCompleted,P1ServingFirst,StatusP1,StatusP2,SetsP1,SetsP2,GamesP1,GamesP2,S1,S2,S3,S4,S5,S1_2,S2_2,S3_2,S4_2,S5_2,Duration,Age1,Age2,AvgAceRateP,AvgAceRateOpp,AvgPtsWonServ,AvgPtsWonRetrnOpp,IsEnoughData3,IsValidData
08/12/20 00:00:00,13337,W100+H Dubai,1,,0.9,39,1,4,First,7926,Polona Hercog,29373,Viktoria Kuzmova,7-5 6-3,1,Viktoria Kuzmova,3.2,32,23,30,9,52,97,1.62,2.37,True,True,,,0,2,13,8,7,6,-1,-1,-1,5,3,-1,-1,-1,90,-1,-1,7.7,2.6,59,40.6,1,1
08/12/20 00:00:00,13337,W100+H Dubai,1,,0.9,39,1,4,First,6019,Sorana Cirstea,34747,Anna Blinkova,6-2 6-1,0,Sorana Cirstea,9,43,30,24,11,86,60,2.22,1.69,True,True,,,2,0,12,3,6,6,-1,-1,-1,2,1,-1,-1,-1,90,-1,-1,3.3,3.1,56.2,47,1,1
08/12/20 00:00:00,13337,W100+H Dubai,1,,0.9,39,1,4,First,6019,Sorana Cirstea,34747,Anna Blinkova,6-2 6-1,1,Anna Blinkova,0,25,14,22,4,86,60,2.22,1.69,True,True,,,0,2,12,3,6,6,-1,-1,-1,2,1,-1,-1,-1,90,-1,-1,3.6,3.1,56.8,43.6,1,1
08/12/20 00:00:00,13337,W100+H Dubai,1,,0.9,39,1,4,First,43872,Xiyu Wang,10600,Timea Babos,6-3 2-6 6-1,0,Xiyu Wang,6.8,42,31,31,15,123,115,1.54,2.56,True,,,,2,1,14,10,6,2,6,-1,-1,3,6,1,-1,-1,139,-1,-1,4.1,5.9,59.9,41.2,1,1
08/12/20 00:00:00,13337,W100+H Dubai,1,,0.9,39,1,4,First,43872,Xiyu Wang,10600,Timea Babos,6-3 2-6 6-1,1,Timea Babos,7.6,54,37,38,15,123,115,1.54,2.56,True,,,,1,2,14,10,6,2,6,-1,-1,3,6,1,-1,-1,139,-1,-1,6.6,2.9,59.7,44.4,1,1
07/12/20 00:00:00,13337,W100+H Dubai,1,,0.9,39,1,4,First,6933,Arantxa Rus,17673,Ana Konjuh,6-1 6-2,0,Arantxa Rus,2.1,31,23,16,12,73,541,1.65,2.3,True,True,,,2,0,12,3,6,6,-1,-1,-1,1,2,-1,-1,-1,71,-1,-1,3.6,3.4,60.4,41.8,1,1
07/12/20 00:00:00,13337,W100+H Dubai,1,,0.9,39,1,4,First,6933,Arantxa Rus,17673,Ana Konjuh,6-1 6-2,1,Ana Konjuh,6,18,12,32,12,73,541,1.65,2.3,True,True,,,0,2,12,3,6,6,-1,-1,-1,1,2,-1,-1,-1,71,-1,-1,5.7,3.7,56.4,44.8,1,1
07/12/20 00:00:00,13337,W100+H Dubai,1,,0.9,39,1,4,First,17501,Katerina Siniakova,11947,Ankita Raina,1-6 6-2 6-2,0,Katerina Siniakova,1.4,45,24,29,17,64,180,1.16,5.21,True,False,,,2,1,13,10,1,6,6,-1,-1,6,2,2,-1,-1,125,-1,-1,4.4,2,56.2,48.5,1,1
07/12/20 00:00:00,13337,W100+H Dubai,1,,0.9,39,1,4,First,17501,Katerina Siniakova,11947,Ankita Raina,1-6 6-2 6-2,1,Ankita Raina,1.3,53,31,25,8,64,180,1.16,5.21,True,False,,,1,2,13,10,1,6,6,-1,-1,6,2,2,-1,-1,125,-1,-1,0.4,3.8,54.9,42.9,1,1
07/12/20 00:00:00,13337,W100+H Dubai,1,,0.9,39,1,3,Qualifying,10791,Aleksandra Krunic,45072,Kamilla Rakhimova,6-0 6-2,0,Aleksandra Krunic,8.9,26,21,19,11,236,155,2.09,1.78,True,,,,2,0,12,2,6,6,-1,-1,-1,0,2,-1,-1,-1,72,-1,-1,2.6,5.3,54.9,46.8,1,1
