Date,TrnId,Trn,TrnRk,TrnSite,TrnSpeed,TrnSpeedNb,CourtId,RoundId,Round,P1Id,P1,P2Id,P2,Result,IndexP,Player,AceRatePlayer,Srv1PtsP1,Srv1PtsWonP1,Srv2PtsP1,Srv2PtsWonP1,Rk1,Rk2,Odds1,Odds2,IsCompleted,P1ServingFirst,StatusP1,StatusP2,SetsP1,SetsP2,GamesP1,GamesP2,S1,S2,S3,S4,S5,S1_2,S2_2,S3_2,S4_2,S5_2,AvgAceRateP,AvgAceRateOpp,AvgPtsWonServ,AvgPtsWonRetrnOpp,IsEnoughData3,IsValidData
27/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,31392,Lorenzo Sonego,11981,Lorenzo Giustino,6-4 7-6(5),0,Lorenzo Sonego,-1,-1,-1,-1,-1,-1,-1,1.46,2.81,True,,,,2,0,13,10,6,7,-1,-1,-1,4,6,-1,-1,-1,6.5,4.3,64.8,40.7,1,0
27/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,31392,Lorenzo Sonego,11981,Lorenzo Giustino,6-4 7-6(5),1,Lorenzo Giustino,-1,-1,-1,-1,-1,-1,-1,1.46,2.81,True,,,,0,2,13,10,6,7,-1,-1,-1,4,6,-1,-1,-1,4.5,2.2,58.7,37.4,1,0
27/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,38463,Louis Wessels,76148,Nino Ehrenschneider,6-4 7-6(1),0,Louis Wessels,-1,-1,-1,-1,-1,-1,-1,,,True,,,,2,0,13,10,6,7,-1,-1,-1,4,6,-1,-1,-1,2.3,-1,33,-1,0,0
27/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,38463,Louis Wessels,76148,Nino Ehrenschneider,6-4 7-6(1),1,Nino Ehrenschneider,-1,-1,-1,-1,-1,-1,-1,,,True,,,,0,2,13,10,6,7,-1,-1,-1,4,6,-1,-1,-1,-1,5.9,-1,24,0,0
27/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,4146,Lukas Rosol,23082,David Poljak,7-6(5) 6-3,0,Lukas Rosol,-1,-1,-1,-1,-1,-1,-1,,,True,,,,2,0,13,9,7,6,-1,-1,-1,6,3,-1,-1,-1,5.6,-1,61.9,-1,0,0
27/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,4146,Lukas Rosol,23082,David Poljak,7-6(5) 6-3,1,David Poljak,-1,-1,-1,-1,-1,-1,-1,,,True,,,,0,2,13,9,7,6,-1,-1,-1,6,3,-1,-1,-1,-1,6.5,-1,37.7,0,0
27/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,52968,Marvin Moeller,21559,Tom Schonenberg,4-6 6-1 6-4,0,Marvin Moeller,-1,-1,-1,-1,-1,-1,-1,,,True,,,,2,1,16,11,4,6,6,-1,-1,6,1,4,-1,-1,-1,-1,-1,-1,0,0
27/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,52968,Marvin Moeller,21559,Tom Schonenberg,4-6 6-1 6-4,1,Tom Schonenberg,-1,-1,-1,-1,-1,-1,-1,,,True,,,,1,2,16,11,4,6,6,-1,-1,6,1,4,-1,-1,-1,-1,-1,-1,0,0
27/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,54207,Maxime Cressy,13209,Maxime Chazal,6-3 6-1,0,Maxime Cressy,-1,-1,-1,-1,-1,-1,-1,,,True,,,,2,0,12,4,6,6,-1,-1,-1,3,1,-1,-1,-1,12.9,-1,58.9,-1,0,0
27/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,54207,Maxime Cressy,13209,Maxime Chazal,6-3 6-1,1,Maxime Chazal,-1,-1,-1,-1,-1,-1,-1,,,True,,,,0,2,12,4,6,6,-1,-1,-1,3,1,-1,-1,-1,-1,2.8,-1,30.8,0,0
27/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,42451,Sebastian Korda,26925,Michael Mmoh,6-4 6-4,0,Sebastian Korda,-1,-1,-1,-1,-1,-1,-1,,,True,,,,2,0,12,8,6,6,-1,-1,-1,4,4,-1,-1,-1,3.9,4.4,64.2,41.7,1,0
27/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,42451,Sebastian Korda,26925,Michael Mmoh,6-4 6-4,1,Michael Mmoh,-1,-1,-1,-1,-1,-1,-1,,,True,,,,0,2,12,8,6,6,-1,-1,-1,4,4,-1,-1,-1,2.9,3.4,58.2,43,1,0
27/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,30840,William Bushamuka,37492,Andres Andrade,6-1 6-4,0,William Bushamuka,-1,-1,-1,-1,-1,-1,-1,3.57,1.32,True,,,,2,0,12,5,6,6,-1,-1,-1,1,4,-1,-1,-1,-1,-1,-1,-1,0,0
27/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,30840,William Bushamuka,37492,Andres Andrade,6-1 6-4,1,Andres Andrade,-1,-1,-1,-1,-1,-1,-1,3.57,1.32,True,,,,0,2,12,5,6,6,-1,-1,-1,1,4,-1,-1,-1,-1,-1,-1,-1,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,1747,Andrea Arnaboldi,13820,Federico Gaio,7-6(7) 1-6 11-9,0,Andrea Arnaboldi,-1,-1,-1,-1,-1,-1,-1,,,True,,,,2,1,19,21,7,1,11,-1,-1,6,6,9,-1,-1,3.6,3.5,61.9,38.7,1,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,1747,Andrea Arnaboldi,13820,Federico Gaio,7-6(7) 1-6 11-9,1,Federico Gaio,-1,-1,-1,-1,-1,-1,-1,,,True,,,,1,2,19,21,7,1,11,-1,-1,6,6,9,-1,-1,6.2,5.6,63.4,38.5,1,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,53157,Antoine Cornut-Chauvinc,28932,Hugo Grenier,6-4 3-6 10-6,0,Antoine Cornut-Chauvinc,-1,-1,-1,-1,-1,-1,-1,,,True,,,,2,1,19,16,6,3,10,-1,-1,4,6,6,-1,-1,-1,2.5,-1,36.9,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,53157,Antoine Cornut-Chauvinc,28932,Hugo Grenier,6-4 3-6 10-6,1,Hugo Grenier,-1,-1,-1,-1,-1,-1,-1,,,True,,,,1,2,19,16,6,3,10,-1,-1,4,6,6,-1,-1,6,-1,57,-1,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,49949,Axel Geller,37492,Andres Andrade,6-1 7-5,0,Axel Geller,-1,-1,-1,-1,-1,-1,-1,,,True,,,,2,0,13,6,6,7,-1,-1,-1,1,5,-1,-1,-1,-1,-1,-1,-1,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,49949,Axel Geller,37492,Andres Andrade,6-1 7-5,1,Andres Andrade,-1,-1,-1,-1,-1,-1,-1,,,True,,,,0,2,13,6,6,7,-1,-1,-1,1,5,-1,-1,-1,-1,-1,-1,-1,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,62465,Cannon Kingsley,12226,Evan King,6-3 6-2,0,Cannon Kingsley,-1,-1,-1,-1,-1,-1,-1,1.69,2.24,True,,,,2,0,12,5,6,6,-1,-1,-1,3,2,-1,-1,-1,-1,6.8,-1,35.9,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,62465,Cannon Kingsley,12226,Evan King,6-3 6-2,1,Evan King,-1,-1,-1,-1,-1,-1,-1,1.69,2.24,True,,,,0,2,12,5,6,6,-1,-1,-1,3,2,-1,-1,-1,4.4,-1,57.8,-1,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,62465,Cannon Kingsley,21495,Michael Redlicki,6-3 6-1,0,Cannon Kingsley,-1,-1,-1,-1,-1,-1,-1,1.74,2.14,True,,,,2,0,12,4,6,6,-1,-1,-1,3,1,-1,-1,-1,-1,6.5,-1,30,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,62465,Cannon Kingsley,21495,Michael Redlicki,6-3 6-1,1,Michael Redlicki,-1,-1,-1,-1,-1,-1,-1,1.74,2.14,True,,,,0,2,12,4,6,6,-1,-1,-1,3,1,-1,-1,-1,4,-1,61,-1,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,26381,Christopher Eubanks,22323,Roberto Cid Subervi,6-3 6-4,0,Christopher Eubanks,-1,-1,-1,-1,-1,-1,-1,2.14,1.74,True,,,,2,0,12,7,6,6,-1,-1,-1,3,4,-1,-1,-1,9.2,3.6,62.3,43.5,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,26381,Christopher Eubanks,22323,Roberto Cid Subervi,6-3 6-4,1,Roberto Cid Subervi,-1,-1,-1,-1,-1,-1,-1,2.14,1.74,True,,,,0,2,12,7,6,6,-1,-1,-1,3,4,-1,-1,-1,2.4,3.8,57.3,36.2,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,63299,Dalibor Svrcina,52738,Ondrej Styler,2-6 6-0 10-7,0,Dalibor Svrcina,-1,-1,-1,-1,-1,-1,-1,,,True,,,,2,1,18,13,2,6,10,-1,-1,6,0,7,-1,-1,-1,-1,-1,-1,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,63299,Dalibor Svrcina,52738,Ondrej Styler,2-6 6-0 10-7,1,Ondrej Styler,-1,-1,-1,-1,-1,-1,-1,,,True,,,,1,2,18,13,2,6,10,-1,-1,6,0,7,-1,-1,-1,-1,-1,-1,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,40605,Dan Added,54207,Maxime Cressy,6-1 6-3,0,Dan Added,-1,-1,-1,-1,-1,-1,-1,,,True,,,,2,0,12,4,6,6,-1,-1,-1,1,3,-1,-1,-1,-1,2.8,-1,30.8,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,40605,Dan Added,54207,Maxime Cressy,6-1 6-3,1,Maxime Cressy,-1,-1,-1,-1,-1,-1,-1,,,True,,,,0,2,12,4,6,6,-1,-1,-1,1,3,-1,-1,-1,12.9,-1,58.9,-1,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,9305,Daniel Evans,29459,Ryan Peniston,6-2 3-6 10-4,0,Daniel Evans,-1,-1,-1,-1,-1,-1,-1,1.14,5.56,True,,,,2,1,19,12,6,3,10,-1,-1,2,6,4,-1,-1,3.4,-1,59.1,-1,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,9305,Daniel Evans,29459,Ryan Peniston,6-2 3-6 10-4,1,Ryan Peniston,-1,-1,-1,-1,-1,-1,-1,1.14,5.56,True,,,,1,2,19,12,6,3,10,-1,-1,2,6,4,-1,-1,-1,3.9,-1,39.5,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,23082,David Poljak,22439,Adam Pavlasek,7-6(1) 6-2,0,David Poljak,-1,-1,-1,-1,-1,-1,-1,,,True,,,,2,0,13,8,7,6,-1,-1,-1,6,2,-1,-1,-1,-1,2.7,-1,41.7,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,23082,David Poljak,22439,Adam Pavlasek,7-6(1) 6-2,1,Adam Pavlasek,-1,-1,-1,-1,-1,-1,-1,,,True,,,,0,2,13,8,7,6,-1,-1,-1,6,2,-1,-1,-1,5.2,-1,61.6,-1,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,20650,Dominic Thiem,29667,David Pichler,6-2 6-0,0,Dominic Thiem,-1,-1,-1,-1,-1,-1,-1,1.01,14.53,True,,,,2,0,12,2,6,6,-1,-1,-1,2,0,-1,-1,-1,5.8,-1,66.5,-1,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,20650,Dominic Thiem,29667,David Pichler,6-2 6-0,1,David Pichler,-1,-1,-1,-1,-1,-1,-1,1.01,14.53,True,,,,0,2,12,2,6,6,-1,-1,-1,2,0,-1,-1,-1,-1,2.9,-1,41,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,24646,Johannes Haerteis,74153,Max Hans Rehberg,6-3 6-2,0,Johannes Haerteis,-1,-1,-1,-1,-1,-1,-1,,,True,,,,2,0,12,5,6,6,-1,-1,-1,3,2,-1,-1,-1,5.8,-1,57,-1,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,24646,Johannes Haerteis,74153,Max Hans Rehberg,6-3 6-2,1,Max Hans Rehberg,-1,-1,-1,-1,-1,-1,-1,,,True,,,,0,2,12,5,6,6,-1,-1,-1,3,2,-1,-1,-1,-1,4.2,-1,43,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,18370,Julian Lenz,8946,Peter Torebko,6-2 3-6 7-5,0,Julian Lenz,-1,-1,-1,-1,-1,-1,-1,,,True,,,,2,1,16,13,6,3,7,-1,-1,2,6,5,-1,-1,6.8,3.7,62.6,39.8,1,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,18370,Julian Lenz,8946,Peter Torebko,6-2 3-6 7-5,1,Peter Torebko,-1,-1,-1,-1,-1,-1,-1,,,True,,,,1,2,16,13,6,3,7,-1,-1,2,6,5,-1,-1,7.4,4.8,58.8,40.1,1,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,13969,Junior A. Ore,43268,Armindo Junior Nhavene,6-0 6-0,0,Junior A. Ore,-1,-1,-1,-1,-1,-1,-1,1.03,11.23,True,,,,2,0,12,0,6,6,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,13969,Junior A. Ore,43268,Armindo Junior Nhavene,6-0 6-0,1,Armindo Junior Nhavene,-1,-1,-1,-1,-1,-1,-1,1.03,11.23,True,,,,0,2,12,0,6,6,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,20847,Kyle Edmund,18016,Liam Broady,6-3 6-3,0,Kyle Edmund,-1,-1,-1,-1,-1,-1,-1,1.13,5.78,True,,,,2,0,12,6,6,6,-1,-1,-1,3,3,-1,-1,-1,5.1,3.1,63.8,40.6,1,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,20847,Kyle Edmund,18016,Liam Broady,6-3 6-3,1,Liam Broady,-1,-1,-1,-1,-1,-1,-1,1.13,5.78,True,,,,0,2,12,6,6,6,-1,-1,-1,3,3,-1,-1,-1,3.5,6.9,59.3,38.3,1,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,11981,Lorenzo Giustino,38107,Giovanni Fonio,7-6(5) 6-4,0,Lorenzo Giustino,-1,-1,-1,-1,-1,-1,-1,1.53,2.59,True,,,,2,0,13,10,7,6,-1,-1,-1,6,4,-1,-1,-1,4.5,-1,58.7,-1,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,11981,Lorenzo Giustino,38107,Giovanni Fonio,7-6(5) 6-4,1,Giovanni Fonio,-1,-1,-1,-1,-1,-1,-1,1.53,2.59,True,,,,0,2,13,10,7,6,-1,-1,-1,6,4,-1,-1,-1,-1,4.3,-1,40.7,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,31392,Lorenzo Sonego,63572,Lorenzo Musetti,7-5 6-3,0,Lorenzo Sonego,-1,-1,-1,-1,-1,-1,-1,1.33,3.48,True,,,,2,0,13,8,7,6,-1,-1,-1,5,3,-1,-1,-1,6.5,2.5,64.8,43.6,1,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,31392,Lorenzo Sonego,63572,Lorenzo Musetti,7-5 6-3,1,Lorenzo Musetti,-1,-1,-1,-1,-1,-1,-1,1.33,3.48,True,,,,0,2,13,8,7,6,-1,-1,-1,5,3,-1,-1,-1,5.2,2.2,67.7,37.4,1,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,26909,Lucas Gerch,27357,Paul Woerner,3-6 6-3 6-2,0,Lucas Gerch,-1,-1,-1,-1,-1,-1,-1,1.31,3.62,True,,,,2,1,15,11,3,6,6,-1,-1,6,3,2,-1,-1,-1,-1,-1,-1,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,26909,Lucas Gerch,27357,Paul Woerner,3-6 6-3 6-2,1,Paul Woerner,-1,-1,-1,-1,-1,-1,-1,1.31,3.62,True,,,,1,2,15,11,3,6,6,-1,-1,6,3,2,-1,-1,-1,-1,-1,-1,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,18736,Marcos Giron,73620,Zachary Svajda,6-4 6-4,0,Marcos Giron,-1,-1,-1,-1,-1,-1,-1,,,True,,,,2,0,12,8,6,6,-1,-1,-1,4,4,-1,-1,-1,6.5,-1,62.1,-1,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,18736,Marcos Giron,73620,Zachary Svajda,6-4 6-4,1,Zachary Svajda,-1,-1,-1,-1,-1,-1,-1,,,True,,,,0,2,12,8,6,6,-1,-1,-1,4,4,-1,-1,-1,-1,4.3,-1,40.4,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,72574,Martin Damm,58327,Tomas Machac,4-3 ret.,0,Martin Damm,-1,-1,-1,-1,-1,-1,-1,,,False,,,,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.1,-1,45.6,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,72574,Martin Damm,58327,Tomas Machac,4-3 ret.,1,Tomas Machac,-1,-1,-1,-1,-1,-1,-1,,,False,,,,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.8,-1,61.5,-1,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,52968,Marvin Moeller,31650,Kai Wehnelt,6-4 6-0,0,Marvin Moeller,-1,-1,-1,-1,-1,-1,-1,,,True,,,,2,0,12,4,6,6,-1,-1,-1,4,0,-1,-1,-1,-1,-1,-1,-1,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,52968,Marvin Moeller,31650,Kai Wehnelt,6-4 6-0,1,Kai Wehnelt,-1,-1,-1,-1,-1,-1,-1,,,True,,,,0,2,12,4,6,6,-1,-1,-1,4,0,-1,-1,-1,-1,-1,-1,-1,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,5129,Matthias Bachinger,18497,Peter Heller,3-6 6-3 6-2,0,Matthias Bachinger,-1,-1,-1,-1,-1,-1,-1,,,True,,,,2,1,15,11,3,6,6,-1,-1,6,3,2,-1,-1,6.4,-1,61.6,-1,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,5129,Matthias Bachinger,18497,Peter Heller,3-6 6-3 6-2,1,Peter Heller,-1,-1,-1,-1,-1,-1,-1,,,True,,,,1,2,15,11,3,6,6,-1,-1,6,3,2,-1,-1,-1,5.2,-1,38.8,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,23640,Maximilian Marterer,66034,Jeremy Schifris,6-2 6-2,0,Maximilian Marterer,-1,-1,-1,-1,-1,-1,-1,1.08,7.64,True,,,,2,0,12,4,6,6,-1,-1,-1,2,2,-1,-1,-1,5.8,-1,62.9,-1,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,23640,Maximilian Marterer,66034,Jeremy Schifris,6-2 6-2,1,Jeremy Schifris,-1,-1,-1,-1,-1,-1,-1,1.08,7.64,True,,,,0,2,12,4,6,6,-1,-1,-1,2,2,-1,-1,-1,-1,4,-1,38.1,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,26925,Michael Mmoh,34968,Nicolas Mejia,6-3 6-3,0,Michael Mmoh,-1,-1,-1,-1,-1,-1,-1,,,True,,,,2,0,12,6,6,6,-1,-1,-1,3,3,-1,-1,-1,2.9,-1,58.2,-1,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,26925,Michael Mmoh,34968,Nicolas Mejia,6-3 6-3,1,Nicolas Mejia,-1,-1,-1,-1,-1,-1,-1,,,True,,,,0,2,12,6,6,6,-1,-1,-1,3,3,-1,-1,-1,-1,4.4,-1,41.7,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,20819,Oscar Otte,38463,Louis Wessels,6-3 6-2,0,Oscar Otte,-1,-1,-1,-1,-1,-1,-1,1.55,2.52,True,,,,2,0,12,5,6,6,-1,-1,-1,3,2,-1,-1,-1,8.7,5.9,64,24,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,20819,Oscar Otte,38463,Louis Wessels,6-3 6-2,1,Louis Wessels,-1,-1,-1,-1,-1,-1,-1,1.55,2.52,True,,,,0,2,12,5,6,6,-1,-1,-1,3,2,-1,-1,-1,2.3,3.5,33,41.1,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,42451,Sebastian Korda,46717,Vasil Kirkov,6-4 6-4,0,Sebastian Korda,-1,-1,-1,-1,-1,-1,-1,,,True,,,,2,0,12,8,6,6,-1,-1,-1,4,4,-1,-1,-1,3.9,-1,64.2,-1,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,42451,Sebastian Korda,46717,Vasil Kirkov,6-4 6-4,1,Vasil Kirkov,-1,-1,-1,-1,-1,-1,-1,,,True,,,,0,2,12,8,6,6,-1,-1,-1,4,4,-1,-1,-1,-1,3.4,-1,43,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,67761,Sebastian Murillo,30840,William Bushamuka,3-6 6-1 10-3,0,Sebastian Murillo,-1,-1,-1,-1,-1,-1,-1,,,True,,,,2,1,19,10,3,6,10,-1,-1,6,1,3,-1,-1,-1,-1,-1,-1,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,67761,Sebastian Murillo,30840,William Bushamuka,3-6 6-1 10-3,1,William Bushamuka,-1,-1,-1,-1,-1,-1,-1,,,True,,,,1,2,19,10,3,6,10,-1,-1,6,1,3,-1,-1,-1,-1,-1,-1,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,31186,Tiago Cacao,20396,Frederico Ferreira Silva,7-6(6) 2-6 6-3,0,Tiago Cacao,-1,-1,-1,-1,-1,-1,-1,,,True,,,,2,1,15,15,7,2,6,-1,-1,6,6,3,-1,-1,-1,4,-1,44.1,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,31186,Tiago Cacao,20396,Frederico Ferreira Silva,7-6(6) 2-6 6-3,1,Frederico Ferreira Silva,-1,-1,-1,-1,-1,-1,-1,,,True,,,,1,2,15,15,7,2,6,-1,-1,6,6,3,-1,-1,4.3,-1,62.1,-1,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,21559,Tom Schonenberg,6764,Stefan Seifert,6-4 6-2,0,Tom Schonenberg,-1,-1,-1,-1,-1,-1,-1,2.36,1.62,True,,,,2,0,12,6,6,6,-1,-1,-1,4,2,-1,-1,-1,-1,-1,-1,-1,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,21559,Tom Schonenberg,6764,Stefan Seifert,6-4 6-2,1,Stefan Seifert,-1,-1,-1,-1,-1,-1,-1,2.36,1.62,True,,,,0,2,12,6,6,6,-1,-1,-1,4,2,-1,-1,-1,-1,-1,-1,-1,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,66353,Tomas Jirousek,67981,Andrew Paulson,6-3 3-6 14-12,0,Tomas Jirousek,-1,-1,-1,-1,-1,-1,-1,,,True,,,,2,1,23,21,6,3,14,-1,-1,3,6,12,-1,-1,-1,-1,-1,-1,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,66353,Tomas Jirousek,67981,Andrew Paulson,6-3 3-6 14-12,1,Andrew Paulson,-1,-1,-1,-1,-1,-1,-1,,,True,,,,1,2,23,21,6,3,14,-1,-1,3,6,12,-1,-1,-1,-1,-1,-1,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,34861,Ulises Blanch,11575,Adam El Mihdawy,6-1 6-3,0,Ulises Blanch,-1,-1,-1,-1,-1,-1,-1,1.28,3.87,True,,,,2,0,12,4,6,6,-1,-1,-1,1,3,-1,-1,-1,8.5,-1,65.1,-1,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,34861,Ulises Blanch,11575,Adam El Mihdawy,6-1 6-3,1,Adam El Mihdawy,-1,-1,-1,-1,-1,-1,-1,1.28,3.87,True,,,,0,2,12,4,6,6,-1,-1,-1,1,3,-1,-1,-1,-1,6.3,-1,36.7,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,34861,Ulises Blanch,30087,Alejandro Tabilo,6-4 7-5,0,Ulises Blanch,-1,-1,-1,-1,-1,-1,-1,1.97,1.88,True,,,,2,0,13,9,6,7,-1,-1,-1,4,5,-1,-1,-1,8.5,5.5,65.1,42.6,1,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,34861,Ulises Blanch,30087,Alejandro Tabilo,6-4 7-5,1,Alejandro Tabilo,-1,-1,-1,-1,-1,-1,-1,1.97,1.88,True,,,,0,2,13,9,6,7,-1,-1,-1,4,5,-1,-1,-1,4.3,6.3,61.4,36.7,1,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,11310,Yannick Maden,76148,Nino Ehrenschneider,6-3 6-1,0,Yannick Maden,-1,-1,-1,-1,-1,-1,-1,1.11,6.33,True,,,,2,0,12,4,6,6,-1,-1,-1,3,1,-1,-1,-1,2.4,-1,59.2,-1,0,0
26/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,11310,Yannick Maden,76148,Nino Ehrenschneider,6-3 6-1,1,Nino Ehrenschneider,-1,-1,-1,-1,-1,-1,-1,1.11,6.33,True,,,,0,2,12,4,6,6,-1,-1,-1,3,1,-1,-1,-1,-1,4.3,-1,42.9,0,0
25/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,22439,Adam Pavlasek,72574,Martin Damm,6-2 6-2,0,Adam Pavlasek,-1,-1,-1,-1,-1,-1,-1,,,True,,,,2,0,12,4,6,6,-1,-1,-1,2,2,-1,-1,-1,5.2,-1,61.6,-1,0,0
25/06/20 00:00:00,16726,All Lower level tournaments,6,,0,0,2,4,First,22439,Adam Pavlasek,72574,Martin Damm,6-2 6-2,1,Martin Damm,-1,-1,-1,-1,-1,-1,-1,,,True,,,,0,2,12,4,6,6,-1,-1,-1,2,2,-1,-1,-1,-1,2.7,-1,41.7,0,0
